,equity
2021-04-13 14:40:00+00:00,99664.37665019844
2021-04-13 14:41:00+00:00,99667.77968100924
2021-04-13 14:42:00+00:00,99667.58050354646
2021-04-13 14:43:00+00:00,99666.15861504561
2021-04-13 14:44:00+00:00,99667.16931506227
2021-04-13 14:45:00+00:00,99670.01715570556
2021-04-13 14:46:00+00:00,99672.35078845543
2021-04-13 14:47:00+00:00,99676.46276136422
2021-04-13 14:48:00+00:00,99680.15078066582
2021-04-13 14:49:00+00:00,99685.77339208801
2021-04-13 14:50:00+00:00,99690.88194611843
2021-04-13 14:51:00+00:00,99688.719844436
2021-04-13 14:52:00+00:00,99691.24188688533
2021-04-13 14:53:00+00:00,99687.80535527269
2021-04-13 14:54:00+00:00,99688.72330581865
2021-04-13 14:55:00+00:00,99689.31443823504
2021-04-13 14:56:00+00:00,99689.18629406918
2021-04-13 14:57:00+00:00,99684.29432743072
2021-04-13 14:58:00+00:00,99686.72998804151
2021-04-13 14:59:00+00:00,99684.74626137975
2021-04-13 15:00:00+00:00,99689.0922745549
2021-04-13 15:01:00+00:00,99688.9220846821
2021-04-13 15:02:00+00:00,99685.62492951099
2021-04-13 15:03:00+00:00,99686.95881156245
2021-04-13 15:04:00+00:00,99687.63103361771
2021-04-13 15:05:00+00:00,99683.88739044545
2021-04-13 15:06:00+00:00,99680.34403822439
2021-04-13 15:07:00+00:00,99675.66330973887
2021-04-13 15:08:00+00:00,99675.70661137639
2021-04-13 15:09:00+00:00,99675.29604143203
2021-04-13 15:10:00+00:00,99679.91013541295
2021-04-13 15:11:00+00:00,99687.46314721946
2021-04-13 15:12:00+00:00,99689.65040024974
2021-04-13 15:13:00+00:00,99687.6792366101
2021-04-13 15:14:00+00:00,99685.38666698667
2021-04-13 15:15:00+00:00,99685.18228770622
2021-04-13 15:16:00+00:00,99687.96120781527
2021-04-13 15:17:00+00:00,99682.56068883959
2021-04-13 15:18:00+00:00,99681.27727991401
2021-04-13 15:19:00+00:00,99676.25292264746
2021-04-13 15:20:00+00:00,99677.22511442672
2021-04-13 15:21:00+00:00,99674.66146792815
